Type,Serial Nb,Channel Nb,Line Name,Point Nb,State,Auto Test,Easting (m),Northing (m),Elevation (m),Noise (μV),Distortion (dB),Phase(μs),Gain (%),CMRR (dB),Version,Last Test Date,Cx Master,SOH Instr. State,SOH Synchro State
"FDU_508",139410,1,110.00,503.00,"Test","Ok",0,0,0,0.36,-115.01,1.86,-0.13,138.22,"2.5.1","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",144429,1,110.00,487.00,"Test","Ok",0,0,0,0.37,-117.96,0.24,-0.17,130.66,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",147813,1,110.00,425.00,"Test","Ok",0,0,0,0.37,-115.96,2.07,-0.14,125.24,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",147877,1,110.00,426.00,"Test","Ok",0,0,0,0.37,-113.91,1.56,-0.15,125.35,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",163363,1,110.00,571.00,"Test","Ok",0,0,0,0.36,-115.56,0.58,-0.16,139.69,"2.5.16","08/20/2022 14:20:42 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",176372,1,110.00,411.00,"Test","Ok",0,0,0,0.37,-118.21,-0.25,-0.14,127.61,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",179567,1,110.00,485.00,"Test","Ok",0,0,0,0.37,-117.12,0.16,-0.13,129.93,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",179938,1,110.00,383.00,"Test","Ok",0,0,0,0.36,-115.79,0.50,-0.13,131.82,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",180191,1,110.00,382.00,"Test","Ok",0,0,0,0.36,-118.29,-0.87,-0.16,129.85,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",181122,1,110.00,556.00,"Test","Ok",0,0,0,0.37,-115.82,-0.47,-0.13,151.22,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",181124,1,110.00,553.00,"Test","Ok",0,0,0,0.37,-117.22,-0.09,-0.14,128.22,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",181910,1,110.00,381.00,"Test","Ok",0,0,0,0.36,-117.77,-1.36,-0.13,125.12,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",181917,1,110.00,384.00,"Test","Ok",0,0,0,0.36,-115.80,-0.96,-0.13,128.93,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",82815,1,110.00,441.00,"Test","Ok",0,0,0,0.37,-117.68,1.23,-0.21,127.36,"2.5.1","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",17641,1,110.00,439.00,"Test","Ok",0,0,0,0.35,-115.63,1.21,-0.14,126.45,"2.5.1","08/20/2022 14:20:42 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",18058,1,110.00,531.00,"Test","Ok",0,0,0,0.36,-112.58,-0.45,-0.13,137.15,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",18959,1,110.00,612.00,"Test","Ok",0,0,0,0.35,-117.44,-1.14,-0.13,120.55,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",19316,1,110.00,530.00,"Test","Ok",0,0,0,0.34,-113.72,0.62,-0.14,127.17,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",21172,1,110.00,529.00,"Test","Ok",0,0,0,0.37,-113.86,-0.38,-0.15,129.66,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",22747,1,110.00,502.00,"Test","Ok",0,0,0,0.35,-114.66,-1.37,-0.16,132.68,"2.5.1","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",26479,1,110.00,438.00,"Test","Ok",0,0,0,0.35,-118.36,1.10,-0.14,127.48,"2.5.1","08/20/2022 14:20:42 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",34413,1,110.00,609.00,"Test","Ok",0,0,0,0.36,-116.69,0.33,-0.12,132.03,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",34708,1,110.00,544.00,"Test","Ok",0,0,0,0.37,-116.78,-1.75,-0.13,121.22,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",44045,1,110.00,611.00,"Test","Ok",0,0,0,0.36,-116.00,-0.24,-0.13,134.51,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",44397,1,110.00,376.00,"Test","Ok",0,0,0,0.34,-116.04,-1.10,-0.13,127.13,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",57560,1,110.00,591.00,"Test","Ok",0,0,0,0.35,-113.80,-1.43,-0.14,128.08,"2.5.1","08/20/2022 14:20:42 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",68672,1,110.00,599.00,"Test","Ok",0,0,0,0.36,-117.29,-1.01,-0.15,141.79,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",75702,1,110.00,442.00,"Test","Ok",0,0,0,0.36,-114.96,-0.48,-0.16,132.76,"2.5.1","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",78633,1,110.00,444.00,"Test","Ok",0,0,0,0.36,-118.56,-0.28,-0.16,129.50,"2.5.1","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",181919,1,110.00,555.00,"Test","Ok",0,0,0,0.35,-113.61,-0.77,-0.19,137.98,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",92695,1,110.00,589.00,"Test","Ok",0,0,0,0.36,-120.33,0.64,-0.16,123.24,"2.5.1","08/20/2022 14:20:42 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",93835,1,110.00,431.00,"Test","Ok",0,0,0,0.36,-118.52,0.27,-0.16,125.16,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",94624,1,110.00,615.00,"Test","Ok",0,0,0,0.35,-116.35,1.46,-0.16,122.07,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",95112,1,110.00,443.00,"Test","Ok",0,0,0,0.35,-115.90,0.58,-0.21,123.81,"2.5.1","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",100598,1,110.00,510.00,"Test","Ok",0,0,0,0.36,-117.28,0.65,-0.16,135.08,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",100787,1,110.00,432.00,"Test","Ok",0,0,0,0.36,-114.09,0.61,-0.16,128.93,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",103612,1,110.00,512.00,"Test","Ok",0,0,0,0.35,-117.26,0.50,-0.17,141.56,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",105118,1,110.00,511.00,"Test","Ok",0,0,0,0.36,-114.93,0.41,-0.16,122.60,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",108301,1,110.00,616.00,"Test","Ok",0,0,0,0.36,-116.73,0.09,-0.13,123.83,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",109237,1,110.00,613.00,"Test","Ok",0,0,0,0.36,-115.61,1.35,-0.17,138.94,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",109812,1,110.00,509.00,"Test","Ok",0,0,0,0.35,-113.66,0.56,-0.15,133.50,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",110428,1,110.00,501.00,"Test","Ok",0,0,0,0.36,-114.53,1.22,-0.15,122.57,"2.5.1","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",111397,1,110.00,614.00,"Test","Ok",0,0,0,0.36,-114.54,0.84,-0.16,121.72,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",115862,1,110.00,429.00,"Test","Ok",0,0,0,0.36,-116.37,0.97,-0.12,135.07,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",116654,1,110.00,430.00,"Test","Ok",0,0,0,0.35,-117.60,-0.45,-0.13,127.98,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",262842,1,110.00,559.00,"Test","Ok",0,0,0,0.36,-117.91,1.34,-0.12,136.37,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",230955,1,110.00,546.00,"Test","Ok",0,0,0,0.35,-118.64,0.25,-0.16,132.22,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",234533,1,110.00,573.00,"Test","Ok",0,0,0,0.35,-117.14,1.27,-0.17,135.26,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",237174,1,110.00,465.00,"Test","Ok",0,0,0,0.36,-117.31,0.79,-0.13,135.92,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",238385,1,110.00,496.00,"Test","Ok",0,0,0,0.34,-116.49,0.96,-0.13,129.39,"2.5.1","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",242827,1,110.00,575.00,"Test","Ok",0,0,0,0.37,-115.97,1.47,-0.14,125.93,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",242896,1,110.00,576.00,"Test","Ok",0,0,0,0.36,-115.84,2.50,-0.14,137.46,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",244132,1,110.00,545.00,"Test","Ok",0,0,0,0.37,-117.76,0.38,-0.12,132.82,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",244481,1,110.00,494.00,"Test","Ok",0,0,0,0.35,-116.36,1.17,-0.13,133.97,"2.5.1","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",244949,1,110.00,574.00,"Test","Ok",0,0,0,0.35,-118.69,1.12,-0.15,133.01,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",245431,1,110.00,618.00,"Test","Ok",0,0,0,0.36,-116.92,1.51,-0.13,126.00,"2.5.1","08/20/2022 14:20:42 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",249332,1,110.00,617.00,"Test","Ok",0,0,0,0.37,-118.95,3.33,-0.14,128.47,"2.5.1","08/20/2022 14:20:42 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",254149,1,110.00,619.00,"Test","Ok",0,0,0,0.37,-115.86,2.44,-0.15,143.12,"2.5.1","08/20/2022 14:20:42 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",261606,1,110.00,592.00,"Test","Ok",0,0,0,0.36,-117.25,1.32,-0.08,135.40,"2.4.1","08/20/2022 14:20:42 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",262355,1,110.00,572.00,"Test","Ok",0,0,0,0.36,-115.75,1.77,-0.11,132.00,"2.5.16","08/20/2022 14:20:42 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",262512,1,110.00,412.00,"Test","Ok",0,0,0,0.34,-114.52,1.49,-0.14,147.90,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",227235,1,110.00,437.00,"Test","Ok",0,0,0,0.35,-114.93,-0.41,-0.18,131.50,"2.5.1","08/20/2022 14:20:42 UTC+05:30",1806992,"N/A","N/A"
